BLOCK,TIMESTAMP,TX_HASH,SOURCE,PARAMETER,ILK,FROM_VALUE,TO_VALUE,SOURCE_TYPE
12773167,2021-07-06 9:45:02,0x35b2fe31f578164b0a2e54189124e78d3d412c1c71edf1002e821206db91c93f,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,41129307.06,41262727.95,DssAutoLine
12777433,2021-07-07 1:40:12,0x564cb227d044e4cbaa869781b09a99e9446864deaa54f1b74ca06b47168dd975,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,41262727.95,41401139.55,DssAutoLine
12779580,2021-07-07 9:49:13,0x7f655012c31c1db081daa5620320afc0be20012410b142cf338974a2fb8dad7f,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,41401139.55,40363267.31,DssAutoLine
12781774,2021-07-07 17:49:06,0x8ade073faaf362ad34ec3b9d44164df5dec4338268606ceebac4b2d0e17d05c0,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,40363267.31,40475660.07,DssAutoLine
12788108,2021-07-08 17:43:01,0xe1414fc7dcd5305d4e4fa641ed5ab1713b6e110470a1b66526e373f79e8f4a22,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,40475660.07,41417993.34,DssAutoLine
12790335,2021-07-09 1:45:20,0xa8c42b6a5b987f2eacc3ee2817e8c6652335b631aecc31b5d3ca65dbfa7eeea8,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,41417993.34,43346703.03,DssAutoLine
12794555,2021-07-09 17:45:23,0x072113d23991c14c8163d04fac488ca72a004a2a4ca962224d645ef15788d2a3,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43346703.03,42127325.76,DssAutoLine
12796747,2021-07-10 1:41:34,0xdf2dde013a1090ae993e259207fd37565e9b2abe5a4bea4a36e5749cd6a82261,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42127325.76,42187080.94,DssAutoLine
12798909,2021-07-10 9:39:52,0xb0eec3f1b4a1ed2d47f0a3b2113b3e52ed20b4f62a64154b680d7802e1ebea1f,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42187080.94,41784904.79,DssAutoLine
12801079,2021-07-10 17:48:48,0x42ce2649c1e77e24de838cf38536306361d0ecd40c64d437581e9c47a52caadb,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,41784904.79,43111482.2,DssAutoLine
12805243,2021-07-11 9:39:38,0x512eed050ca8857b97ca310c8b2410c9249bc38b71f6ff54e91d908282473433,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43111482.2,43101588.5,DssAutoLine
12807444,2021-07-11 17:46:05,0x486da0dfcfd64ebcb7e33e9203ea6ff74bfc2ab3e595f35832c07ba2a1f95d24,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43101588.5,43104226.21,DssAutoLine
12811755,2021-07-12 9:49:00,0xbad1644967d1d29d9d235c90f5023cffe2467656d4e292c80e8cfe24b5c480a2,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43104226.21,43109430.33,DssAutoLine
12815970,2021-07-13 1:46:02,0x622d2269654f2a2250283a522bc6ab2fe8f69c77e7415ea0697a509b395abd7d,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43109430.33,43547334.89,DssAutoLine
12818052,2021-07-13 9:40:31,0x3eb2c0557244b66a46add302c7d5ffb5e4b1c68cf39a3e1eb9a60439ad83ac88,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43547334.89,43204792.62,DssAutoLine
12820179,2021-07-13 17:41:19,0xf1c88e2933e6c4838b073af8e193e272d80c7183c2f1f7f3a97669b1087d6804,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43204792.62,43622877.28,DssAutoLine
12824407,2021-07-14 9:45:25,0xad3521e4de0b0030a91efce89f6b74cdcf2013d541e9fc885c7547e5f40ed020,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43622877.28,43140528.63,DssAutoLine
12826523,2021-07-14 17:40:50,0xa73462771c0cba23ada99e941c0d783fd60dd28695883511de6bccf667efeb32,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43140528.63,43175627.38,DssAutoLine
12830780,2021-07-15 9:39:22,0x0e3eb251256da3b59aadcb37d826d5195e4b53c8380fa307d7cbad7471720a00,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43175627.38,43198670.3,DssAutoLine
12832914,2021-07-15 17:40:31,0x6f4e80754e4852ba848a2a6ca0378c0ade0b8c4dd6aad55073abcb9854c4d51b,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43198670.3,43703742.11,DssAutoLine
12835054,2021-07-16 1:39:40,0x13110d76549ec0dc676044587a62b7b01c6f0893a2148e98b580da4ecd9da32f,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43703742.11,43181084.39,DssAutoLine
12837151,2021-07-16 9:40:10,0x71671472b8b0a366a99e1e10b9b1b136a100b3d789d525ccbb05cde0083f2c00,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43181084.39,42612338.13,DssAutoLine
12839295,2021-07-16 17:39:33,0xe4cc9550f965ff0463455b320d14b72c5941f7eeaaf1069ce63d42f64b778ae7,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42612338.13,43145422.74,DssAutoLine
12841451,2021-07-17 1:44:19,0xe11912f6b5a3e5c621ec7c5f8af0cf0814b931d93e3d45924e422a3156c284b4,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43145422.74,43152406.54,DssAutoLine
12845636,2021-07-17 17:39:55,0xdddb4e14dcddf6a27c5a7aae38ea9dc989d2100990e4b4acaaccd8475d7b1b81,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43152406.54,43487072.19,DssAutoLine
12847758,2021-07-18 1:40:31,0xaaeca3a9a7db0aae2f07ede78cfee270c5ee9c3ddb4d4a7b9584b8c7bf5391b7,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43487072.19,42783460.41,DssAutoLine
12849864,2021-07-18 9:39:42,0x030e0cfdd358e056fe0888d3267c3556d944a6519c4a90ab4db93fbd590ffb90,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42783460.41,42809622.93,DssAutoLine
12851885,2021-07-18 17:14:14,0xb4f2f59b6e301005bd4e065d1939b687ebab5f11b5dde4554585443eb3ed5e18,0xec782b5ac1f0fc096ad30950f3348670980f7fd3,JUG.ilks.duty,ETH-B,0.09,0.06,DssSpell
12852012,2021-07-18 17:43:01,0xe02a780f7590e3ad953cff1ac40644aec57ea6cc75474d10b837e9c918858e91,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42809622.93,42783426.74,DssAutoLine
12854134,2021-07-19 1:41:11,0xb65510b5b565a78db34c3868a17f62af0e7f8eadb7a664210f3daff0142b7a41,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42783426.74,42845806.7,DssAutoLine
12856278,2021-07-19 9:42:35,0xae835155d90883d5a09ac3a77a2b263b085622d84331c5717e31432e419b969f,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42845806.7,43035274.4,DssAutoLine
12858409,2021-07-19 17:39:30,0xfffb678bc78e0c734849e3c086b46eb640c92e36dcaa518c73ac92fd445e6016,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43035274.4,42487521.76,DssAutoLine
12860583,2021-07-20 1:39:58,0xc18e1d0ee3439a6c3da6e87076ac44aa4d8075de47b6395647fc3b1ac2ad43a9,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42487521.76,42849870.65,DssAutoLine
12862690,2021-07-20 9:47:31,0x49150d18dd9762c53ed4c81545b9d08cd90fdb310a91119ea62eb35955b28fd0,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42849870.65,40942966.85,DssAutoLine
12864833,2021-07-20 17:41:55,0x2748d0458b8d1e1c9f2f99512b70e89b1c944b4e5563faae9ea877bd2e67cf50,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,40942966.85,42943490.15,DssAutoLine
12869026,2021-07-21 9:39:58,0xba90f697bd1bfdff3ce98afdbaa45a5699352abd695264810310e69932b839c8,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42943490.15,43165060.98,DssAutoLine
12871196,2021-07-21 17:42:33,0x1c350d6a2fdeac56293189e447d2a8102a13fee1d764325448035f34453e3009,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43165060.98,43294111.31,DssAutoLine
12875410,2021-07-22 9:39:28,0x6aa8e9581a3d847b8aa1503343fb60359b98a2ce82e8b0716338f91a4d3ab115,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43294111.31,43566559.88,DssAutoLine
12877579,2021-07-22 17:46:31,0x893fda0b863c2da87791c5a277a4f7bc481b460f1d3f5ddc506fec65e8d96896,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43566559.88,43568361.2,DssAutoLine
12881888,2021-07-23 9:39:29,0x00d3acb9ab5eb3ac4053fb1fd3819ab41ef61b634acf80188fec9743ba413c3f,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43568361.2,42755334.57,DssAutoLine
12884045,2021-07-23 17:49:49,0x6af0e5dcd27dfd1458f58de845c8e981619087c7784316fd001b93fe6dbe24d7,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42755334.57,42997104.34,DssAutoLine
12886117,2021-07-24 1:41:15,0x59c171c45747b228e3e96e0302adaa8063b8fa5276cd4fe6b83a56337e603126,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42997104.34,42435137.03,DssAutoLine
12888241,2021-07-24 9:40:18,0x19784b9e9de97c44d31367e4023c7a1e66cbb759b0b0b44633a44f2f594f7910,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42435137.03,42930841.32,DssAutoLine
12892565,2021-07-25 1:42:42,0xb1bb0914c920fe1d440f9e9a48a59fe4c96ad3ac24a3e30de9db5462b0fdb312,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42930841.32,44391014.11,DssAutoLine
12896806,2021-07-25 17:44:12,0x68ed0354549fa3073507d9e750099e15b7e2ad215bfcb0cbdeafc151a11b571c,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,44391014.11,43108988.49,DssAutoLine
12901100,2021-07-26 9:39:50,0x10b75ae16cb20f2cfe2d745eda8e2707d2bf23ab04a43bb8d6fe6f141f79d43b,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43108988.49,40684271.3,DssAutoLine
12905291,2021-07-27 1:43:43,0x09c403c17d752e6e02f8674e0c527cd751d326c98fb179f632dd209578d4b302,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,40684271.3,41998895.64,DssAutoLine
12907396,2021-07-27 9:40:32,0x9b988fe9fbc9f86514520d91d7e475a4242e22ccaa50b1462c86eccc45c4042a,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,41998895.64,41817123.02,DssAutoLine
12909475,2021-07-27 17:39:29,0xb7147ca7784202c871f1f5980a601b93f2a5912c0b1a2d1674a91cf9d23e6eb4,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,41817123.02,42314247.56,DssAutoLine
12911572,2021-07-28 1:44:55,0x43f7ed0c6ff1c5da95887dcd5a6ad364dc6b030016f9785feb2fa0b9ff1c96cd,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42314247.56,40235295.71,DssAutoLine
12915755,2021-07-28 17:39:53,0x5a32e804dde6fd2ed6363753e2ab64acb073232332c27c5a2a0da72b60b24b49,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,40235295.71,42099000.09,DssAutoLine
12919990,2021-07-29 9:40:22,0xdf8b62c01db3208f25d07ad75c36cc626725c4ecc183d9c44138f5822d80f541,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42099000.09,43906493.76,DssAutoLine
12924192,2021-07-30 1:43:04,0xa24a62c8254dd69068719bffe86c6608eddad16e7b5e74344cf86131cde78301,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43906493.76,43591989.85,DssAutoLine
12926229,2021-07-30 9:40:46,0x8fe58cdaa66b3bd5bf471e9ba2a0221037f73ff530483b57811c4284602bda3d,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43591989.85,44098959.33,DssAutoLine
12928383,2021-07-30 17:41:39,0x775f517d9bce88c54c3a924cbe2a427f551513ad07039bd7651560694bd8fc34,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,44098959.33,45798758.72,DssAutoLine
12930477,2021-07-31 1:39:41,0xbd35d1a426edecc35e44ef624223ed34202a3c8ac42ca6c66a3e1cf2df0371d9,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,45798758.72,44692965.24,DssAutoLine
12932581,2021-07-31 9:42:37,0xe548d1dc1a9cff620a318e700bccf2775408bb283f2e771c46c7d08780b0caea,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,44692965.24,44611411.55,DssAutoLine
12936788,2021-08-01 1:40:22,0x687bb344bc63813820f6ea94bd3ca0d61e04cb49bcf887604cc7b65eed2ea3ce,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,44611411.55,43823091.66,DssAutoLine
12941034,2021-08-01 17:45:40,0xd6ce0a93b30284b5679a6ad31ae825fa3b3d47780d39f23c3590ec27d39788b6,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43823091.66,43653470.58,DssAutoLine
12943130,2021-08-02 1:40:10,0x462ecdd089519fd2f90cfae73f26da8c6bdf6fb5e60e37187369b95483c7cbe9,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43653470.58,41709308.43,DssAutoLine
12945207,2021-08-02 9:39:27,0xea908e30d0870598f5be8359527ea7b756e2726d237a2ea1f66a553f866be464,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,41709308.43,41893007.64,DssAutoLine
12947314,2021-08-02 17:40:19,0xdfbb5a60b1a783012476f03e06556728f6b152479249b0bf16c23ef703e2a683,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,41893007.64,41993706.82,DssAutoLine
12949531,2021-08-03 1:48:54,0xf43fc59d4fc99dc5c3c8bc3e5d340c9b26687b46ff4c6a832bacb2003018db38,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,41993706.82,41995425.86,DssAutoLine
12951569,2021-08-03 9:43:15,0x35a7ce6d3294d291fdb6e68c6c3eb4f9433a5079ae4730bbd2a04d210786260f,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,41995425.86,41897491.96,DssAutoLine
12953678,2021-08-03 17:39:55,0x7f63a874d7230f4a6b52ac02d2ca808364acd7944c8f50a2217cf489c4b54439,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,41897491.96,42164185.93,DssAutoLine
12955834,2021-08-04 1:39:35,0x214f9fc1b97753052c2fac6702ce144e69f772b5190e23ac86f86be4a9b62a22,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42164185.93,42156962.65,DssAutoLine
12957876,2021-08-04 9:39:28,0xd8dee2354a5ad2a67f548f9b558f00edb15ff277951fa7d7adae1b9344c7acf4,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42156962.65,42269472.57,DssAutoLine
12962175,2021-08-05 1:48:52,0xf446cd6a3a84696e7d15a706eceab0c855efdf85f3223ef12945105210a47efc,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42269472.57,46297453.7,DssAutoLine
12968509,2021-08-06 1:39:48,0x352698969ed9ef30c96fef085377873fcd810615cb5b9fceece9b5e484a7c5f2,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,46297453.7,44057685.97,DssAutoLine
12972821,2021-08-06 17:41:45,0xe98fd18dd724641e31c19b956f1b6e2c9b20eb49d53210c20840aa4717ee623b,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,44057685.97,44713185.22,DssAutoLine
12977158,2021-08-07 9:40:36,0x4c2378fc167ae170ecf9b30820818c3e6de8d210fbf63969099eb32774a487cf,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,44713185.22,43316780.65,DssAutoLine
12979375,2021-08-07 17:39:30,0xcbfb8afd749b505c6ef46e1718bca8e15da87729aab075c7ef4d8ac98a16db3b,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43316780.65,47853854.61,DssAutoLine
12983646,2021-08-08 9:39:29,0x81cce2d452c939c2dcce83e3325f83b934eae97aac957bf16399902dfcaa80d7,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,47853854.61,49440096.69,DssAutoLine
12985867,2021-08-08 17:41:21,0x48bb42eb0f4c03bedd6b1a4353551d194d72a798edacbd8c06f6ff97bbf4dde3,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,49440096.69,44390544.42,DssAutoLine
12988019,2021-08-09 1:39:26,0x6af3bb9fbd8a3aacd216eeedf31af331a9700637f27ed844326277abad5d3979,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,44390544.42,44470559.04,DssAutoLine
12990173,2021-08-09 9:48:05,0x5f5826922b0b0513945c27dc78f47e1e111260877a215692c87415d42c2da024,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,44470559.04,43565507.68,DssAutoLine
12992369,2021-08-09 17:43:55,0x79dfd6a69506816d9a2f147acf246fde4fe70a6bf66c83714493501ec54ae055,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43565507.68,44529503.99,DssAutoLine
12996617,2021-08-10 9:39:19,0x607c15e2983b6d0e8512bd030eca252c2459cfb7cfed10b0e55bba54ec2bf36a,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,44529503.99,47052814.7,DssAutoLine
12998881,2021-08-10 17:46:35,0xd3e42684bbdaffb310bff0907bd04e13330d8d75f8ec060d4124e1bdf1cce686,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,47052814.7,47195094.03,DssAutoLine
13001016,2021-08-11 1:42:55,0x74aada9ef320aea96447eaaf68a6bc317b1729674e566b301499156f928bf300,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,47195094.03,47034706.46,DssAutoLine
13003108,2021-08-11 9:39:15,0x8f7ae5487acc7b70f8565576d177e9f1e5c6ac204805f2fec28fd7101124bc91,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,47034706.46,47648089.71,DssAutoLine
13005259,2021-08-11 17:39:57,0xe8c426470b6daa88a8ef204c23717fea0f78ea51c4b279cd2280adf050f9cefb,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,47648089.71,45477230.05,DssAutoLine
13007418,2021-08-12 1:39:28,0x47ee4ec2699c0a9313cde63da56d6669393a9279cfce4529ce80aa48edc66e17,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,45477230.05,46058915.75,DssAutoLine
13013892,2021-08-13 1:39:14,0xe5eaf1e60d1dd9134bb53de87db9b2b1e0708e62606d9bb7ca7f45505f7ae860,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,46058915.75,55884057.4,DssAutoLine
13016050,2021-08-13 9:40:52,0x68881f06f1597e2959f9aca6cb24169851a17d75baa01a709675c0705d304f7b,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,55884057.4,56049990.93,DssAutoLine
13020416,2021-08-14 1:40:09,0x3298099ffabd87b9828b71857d76a08709c4d34745c3d7a5ae82e64a62b65aee,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,56049990.93,59758169.82,DssAutoLine
