BLOCK_NUMBER,BLOCK_TIMESTAMP,TX_HASH,ORIGIN_FROM_ADDRESS,ORIGIN_TO_ADDRESS,EVENT_INDEX,VAULT_NUMBER,COLLATERAL_TYPE,URN_ADDRESS,DEBT_TO_COVER_AMOUNT,COLLATERAL_LIQUIDATED_AMOUNT,DAI_REPAYED_AMOUNT
12327876,2021-04-28T08:38:19Z,0xaca8474b30d536a5ca88f6ae3119f885e5f13590c4f3e9d8823b5082ed4340ac,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,71,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.65348,22.1692409,44247.78761
12327812,2021-04-28T08:26:56Z,0x2dd091949a069662b3c1d2b84d2db834ecf382652d44322eef1dd60c06945022,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,56,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.73339,22.16928228,44247.78761
12327975,2021-04-28T08:58:28Z,0x4d1fdf4befe9d387eac490d0b18516b3bb188ac4be748b6eb27a30bdac9549fc,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,65,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.51201,22.16916766,44247.78761
12327873,2021-04-28T08:37:48Z,0x35edd4aad55b8f793e12625f8edc21776948433f4e9346c64f4c167e9cc03c63,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,9,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6571,22.16924278,44247.78761
12327860,2021-04-28T08:36:01Z,0xcaf1765d8a99f51a4c43960e3f73b53878cc44db1aa40131c50bd3ed57374c84,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,23,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.66962,22.16924926,44247.78761
12327869,2021-04-28T08:37:15Z,0xac3a4ae85d8462711bf777a89a6a90f48898d193249430288fbae7ca515a45ba,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,11,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.66097,22.16924478,44247.78761
12327781,2021-04-28T08:19:48Z,0xd92485ad53e23b929319acd6e6d094421d88019ab030a2f2ca76df23fb66e0ad,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,74,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.78347,22.16930821,44247.78761
12327888,2021-04-28T08:41:39Z,0x41269b2faa881dc13ebcc8aa79999589b265e415ef02aae7c421f821a0c5f13e,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,125,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63007,22.16922879,44247.78761
12327849,2021-04-28T08:34:14Z,0x8d27144314cb1a855d5b8980ac7b107dedfa5357054f99d7eb4b7d60558f123e,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,138,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68214,22.16925574,44247.78761
12327870,2021-04-28T08:37:18Z,0xf55fbd0d0091976ef35da60cbb7b7f0bc88da2792af63a8afb72a023cee9e75d,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,24,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.66061,22.1692446,44247.78761
12327881,2021-04-28T08:39:22Z,0x25493ed89aacc6543be35349d3b6d59c536098fecb1c9b2dc52b8928fa7dc255,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,10,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6461,22.16923708,44247.78761
12327875,2021-04-28T08:37:59Z,0x991d5af01f0c5404310c95170cfd9207dc92fa17422ad2a053775017f7da2a7c,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,26,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.65582,22.16924211,44247.78761
12327720,2021-04-28T08:06:10Z,0x0761b8c7984d2fa50744d7e8d434209102321f9c24740cdca4efe0078b472c3f,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,8,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.87919,22.16935776,44247.78761
12327945,2021-04-28T08:52:16Z,0x491a240b5ae410db9102b7b8370d33c520374456b6baaf0f80e10f3f176f356a,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,179,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.55554,22.16919019,44247.78761
12327956,2021-04-28T08:55:02Z,0xbb4f5cb1dded20e8a8931a7b76b3483b067039171c888bc10cb99c8cd4f45936,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,121,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.53612,22.16918014,44247.78761
12327821,2021-04-28T08:29:04Z,0x334937f84ea6e34278ef604a5b79b77bb10a2c33c9949b0302029a9da77fa79e,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,122,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.71842,22.16927452,44247.78761
12327921,2021-04-28T08:47:50Z,0x0a82b482a48124c788f2af6ced3653da3f744d2c88171885854dec8a63f4f298,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,11,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.58666,22.16920631,44247.78761
12327859,2021-04-28T08:35:51Z,0xc7823699e2a634a0edac15fe554c5c95e740f316ad5272b3155ec55ba0705814,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,52,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.67079,22.16924987,44247.78761
12327776,2021-04-28T08:18:53Z,0x5332132693ebd001730a60228bf2b202b5efcddfbb145d59b9a7ef1ad0530d13,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,48,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.78991,22.16931154,44247.78761
12327932,2021-04-28T08:49:26Z,0xc037fb7c1eb32d0a1ea778f7f9a3fc5815e1ff40a27be026b9ef92e706686e08,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,16,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.57543,22.16920049,44247.78761
12327872,2021-04-28T08:37:30Z,0xf859db179e4a14443a33655de7b037eb481981f87c7e0b1457729b4de262ac0e,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,31,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.65921,22.16924387,44247.78761
12327888,2021-04-28T08:41:39Z,0x0bdac8d26d854b5247b0715c25d44d3c9240637a17b6b7a41aa23ae9ccc3952c,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,130,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63007,22.16922879,44247.78761
12327956,2021-04-28T08:55:02Z,0xfd83155f0b85b30bf2de56a118c898ee8e8a177dee65a37c32db01bf7bee114f,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,126,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.53612,22.16918014,44247.78761
12327849,2021-04-28T08:34:14Z,0xcf0a10790aad2bf0ca4b1e5c42a80acdb08c9aa79fbd8cab27ad189f4a13d7e2,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,113,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68214,22.16925574,44247.78761
12327772,2021-04-28T08:18:02Z,0xcd7c9fca50b3cfca5f4e9af384e5b81c7c66bb6d821dfd1d9a01fedfb85615fb,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,66,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.79588,22.16931463,44247.78761
12327978,2021-04-28T08:59:19Z,0x0d944203e82ce828d378ec1e4be61cc6cf27452b4aa234d300ed1315de57898e,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,94,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.50604,22.16916457,44247.78761
12327706,2021-04-28T08:02:39Z,0xacd93e36047e129ceb708e228b887c7a32254fddaf582ea727b985bf08e1b564,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,23,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.90388,22.16937055,44247.78761
12327770,2021-04-28T08:17:37Z,0xc6c72c208faf2b6ed733235f4f4ae663a34f19283f8f8514d2459d793d658b3a,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,47,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.7988,22.16931614,44247.78761
12327766,2021-04-28T08:16:44Z,0xbb6c46e46d9bfbe48f07ca8652c46bc41be9ca69e12385586d0855d35acaaf80,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,89,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.805,22.16931935,44247.78761
12327698,2021-04-28T08:00:31Z,0xaa9a601a67faf124a38d66358e513ada6ad5e61e0bdf4f66c7d283db9e5c6464,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,8,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.91886,22.1693783,44247.78761
12327962,2021-04-28T08:55:51Z,0x6942645c8eb9a9af1d5d75b288f3dee17499818216a45fc1eb1fb40315c52493,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,8,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.53038,22.16917717,44247.78761
12327849,2021-04-28T08:34:14Z,0xd08fc5cfd7fa560cc42e96050314a456825831e84833a34806b74fb1be22de34,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,88,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68214,22.16925574,44247.78761
12327809,2021-04-28T08:26:28Z,0xe83ff309e16b64d747170904226419e16f62fa9cffaeff97d97fcef8f937945a,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,15,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.73667,22.16928397,44247.78761
12327703,2021-04-28T08:01:29Z,0x29487cb2c3260796c1ffd44e71c24aef5191d3503ef5170ef2f40574dca58b71,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,8,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.91207,22.16937479,44247.78761
12327946,2021-04-28T08:52:51Z,0x687d9a0f5ddfa5c3d55885ae93a77af5014577e59da7d8e7b7e1d9561a50c55f,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,35,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.55144,22.16918807,44247.78761
12327807,2021-04-28T08:26:09Z,0x3675969746a797a5038062147aec91327b402124c8cf9e15f6899c74a38fbcbb,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,32,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.73889,22.16928513,44247.78761
12327944,2021-04-28T08:52:06Z,0xd8b2791743dfe66ecd65949c878ad75ed31385880500aa931b2efb0c914390f3,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,20,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.55671,22.1691908,44247.78761
12327810,2021-04-28T08:26:30Z,0x6763df2f4f10ce03013359b76bfee6d5ba0c2c4943f6d4f243958cee432c1e2b,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,13,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.73644,22.16928385,44247.78761
12327827,2021-04-28T08:30:34Z,0x1e8f7f4feeab417f07f0468a29bd23e17489b24a940387065641a0768a2488b8,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,33,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.70789,22.16926907,44247.78761
12327858,2021-04-28T08:35:44Z,0xd17a56f58defc98ff2e3d36a88e8420b9695d77e62ac02f1c63d4c4a99e9a016,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,52,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.67161,22.16925029,44247.78761
12327916,2021-04-28T08:47:23Z,0x9b2f3fd3766711fbc8e0af25c481b23cba6d0ba69861f0e4bdc5518f23bfde17,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,28,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.58982,22.16920795,44247.78761
12327853,2021-04-28T08:34:52Z,0x15af759141f15dc7b72c64787c526fd2c12a06de367cac130642870649291934,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,67,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6777,22.16925344,44247.78761
12327965,2021-04-28T08:56:09Z,0xf847e42ba7a7816a850079c493613edf376345f8f059595d4696f27d7103a466,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,56,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.52828,22.16917608,44247.78761
12327800,2021-04-28T08:24:31Z,0xe482e4d27c27cdd3c649dac67075d89e6ff2a2899063168cbd43152ef8139f08,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,8,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.75036,22.16929106,44247.78761
12327871,2021-04-28T08:37:28Z,0xdff731055f547c2c8d59b3d8284c6ddb06aa09a629c937c3b901d2ba5f277001,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,7,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.66061,22.1692446,44247.78761
12327886,2021-04-28T08:40:16Z,0x16dab3e836d1b20faed7b6ae2ba162a4400cf778f67447a7cf2829f09b91c011,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,161,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63979,22.16923381,44247.78761
12327957,2021-04-28T08:55:25Z,0x90210baa14e3aef61d1520caa07b3097cfca7bc1a01efd17a41ec658688e2397,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,13,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.53342,22.16917874,44247.78761
12327885,2021-04-28T08:39:43Z,0xe18e6c6efa55fb63a539684e631a78a1113410f76736809a229a41207277fc41,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,117,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.64365,22.16923581,44247.78761
12327935,2021-04-28T08:50:15Z,0x1fbae4f574f913803bb128c59100fd8a39d70cd8cd5bdd678acfe6835bbf835f,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,33,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.5697,22.16919753,44247.78761
12327815,2021-04-28T08:28:13Z,0x2d2bae6b3ce78c16cb78df664c0778b3a2839bcdc5ff82d41476f11c71aabca5,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,43,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.72438,22.16927761,44247.78761
12327875,2021-04-28T08:37:59Z,0x57e45d5419bde0e2c638f44c4ab7e7e4741c4e67da0c5f1e7337faf4ecee17ae,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,44,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.65582,22.16924211,44247.78761
11943848,2021-02-28T05:00:07Z,0x9414cb5efff968f056e19334862ba967130c790cf5d61b092912703859c58bd1,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,33,20299,ETH-B,0x9705fa60655e4f7cd2438f62b05bbfdcde28c74f,9628.272165,9.231668526,9812.933525
13266027,2021-09-21T01:01:18Z,0x46a5c4c736beeaf0ca7ff6922aa310f558e4fa5be910ca31bbb440acf9b63e33,0x16dfbac74f649c06917d3a8ed4a8402ec76d9bd9,0x135954d155898d42c90d2a57824c690e0c7bef1b,368,20111,ETH-B,0xb6b5b4cc8e74e4d9c1465a296b0c5781d9e3a013,2174732.007,1010,2315966.084
11810872,2021-02-07T18:16:28Z,0x438fb371715c245f274190aed57a38e2314886f98641ac6e0888e1b0e1656bcf,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,36,20102,ETH-B,0x43b0ca1a6e33c38052ea99fa9cc069c3cde09ff5,43582.40461,37.14915172,44247.78761
11810877,2021-02-07T18:17:18Z,0xcf4c0e7762f150e86f942fb58c6e01fcb5a7654cb81ef1e57b617549e7b564fb,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,26,20102,ETH-B,0x43b0ca1a6e33c38052ea99fa9cc069c3cde09ff5,43582.40461,37.14915172,44247.78761
11810883,2021-02-07T18:18:31Z,0x351941adcfba140c5d5882da81ed7645b82636764927a683012aaac0cfec0dc1,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,4,20102,ETH-B,0x43b0ca1a6e33c38052ea99fa9cc069c3cde09ff5,1234.817821,1.052544829,1253.670081
11810866,2021-02-07T18:14:49Z,0x682db32fa4e9a6090591e4cd34e9bc2e0c2b8de01bfed0a805d9fddecef10e3d,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,25,20102,ETH-B,0x43b0ca1a6e33c38052ea99fa9cc069c3cde09ff5,43582.40461,37.14915172,44247.78761
11913456,2021-02-23T13:02:35Z,0xe15f70767e89114965def5636f8756d2b650aba6b6971161242cf7726e1f6eab,0x1a7c5e18d3f9ae3e8664dd9cac9a1f1ad5bc707a,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,186,20083,ETH-B,0x2f104ffd4181338c7109a489e23471cec0ed4169,5309.954389,4.824503822,5406.759126
11700060,2021-01-21T17:05:42Z,0x84670419310d23784da99c40d97060d4d4de7b64db689bfbdfe0552642c9913a,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,68,19955,ETH-B,0xb50a941db04be34de51e0998af79911473509e60,13633.19261,15,13800.66719
11700059,2021-01-21T17:05:18Z,0xf9c50bd3ae630d2c4850f0e89366d5549079b288253ec5da0a9c26bfeeaf6256,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,41,19910,ETH-B,0x3d96a45a804516044d047897278c311af70aef8b,15511.8776,17,15702.43055
11700058,2021-01-21T17:05:04Z,0x3964aa67a0530b81aab67ac3d799bf2669a7db5b6224bfecd985175070a9f87d,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,126,19902,ETH-B,0x60df3b6435d8738cb4456a7d643d6dd9439d6f80,13042.20965,14.3,13202.42439
11700057,2021-01-21T17:04:36Z,0x7e9af37cba45ec6fe3d9db1463dbf593b5237b66906241ef4b3d1ff28516bfc7,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,27,19901,ETH-B,0x9b58e4d6e1fbaf28503ce8669b103f68c99ee222,23416.75882,25.64,23704.41791
11700056,2021-01-21T17:04:27Z,0x74111c6f19c803e65e96725a6b49d87f0e6d399889819a3d8c8e28347e2252a2,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,34,19890,ETH-B,0xd71d6a269268f2dc7a02ac552113008685058a67,35042.69441,38.37,35473.17027
11700066,2021-01-21T17:07:06Z,0x8d255148923fee08555b6146924d21f0e9dd1b3975efa5c86f304e461ba48b7e,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,37,19886,ETH-B,0x93b3d4d18a3eca77dafaf85c2517bb36d0c3b170,9265.556151,10.14418499,9379.377257
11700054,2021-01-21T17:04:01Z,0x80bc8a1a38e31d35df7006883a565158c3a3d125cf2fc79715bcdf7e0f17c7b4,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,58,19886,ETH-B,0x93b3d4d18a3eca77dafaf85c2517bb36d0c3b170,43710.82956,47.85581501,44247.78761
11700052,2021-01-21T17:03:12Z,0x139d70309e6f390311addb8821585cbb96b4a365c3254f598a89d38094283d63,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,41,19865,ETH-B,0x9f53dc74ee22701aa21d8ec910ef3e6cb1d1e398,43710.82956,47.85541143,44247.78761
11700064,2021-01-21T17:06:58Z,0x3f2b3d840a4a0447d20f777a6d27c101b713cb701a80dd71172fa4f3a7081c33,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,15,19865,ETH-B,0x9f53dc74ee22701aa21d8ec910ef3e6cb1d1e398,43710.82956,47.85541143,44247.78761
11700070,2021-01-21T17:07:58Z,0x060797c02e839a67258912d5a63023f35509d44cda21b2f29d1bf1d26bbe2629,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,53,19865,ETH-B,0x9f53dc74ee22701aa21d8ec910ef3e6cb1d1e398,14421.73436,15.78917715,14598.89564
11699777,2021-01-21T16:01:13Z,0x957686e1e41f630f9ba1a4dc869856aa019145644fb10db5ed872f9a4b70ee23,0xbaff4712539e357e4aa80e31f39bf8495beb6203,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,245,19864,ETH-B,0xd5204abf7570fd6fa88c5ba60e6941aa6029be2e,43711.11595,46.14759183,44247.78761
11699801,2021-01-21T16:08:03Z,0xc51c647e8feeaf049c504a3a70501054565b63c569ae04a41f20627c0e177a9c,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,10,19864,ETH-B,0xd5204abf7570fd6fa88c5ba60e6941aa6029be2e,28593.41556,30.1872245,28944.47674
11699788,2021-01-21T16:04:16Z,0x5e3c73a2c861137cef9746e0b6924db8829837745d5548a0ec74fcb8b36cb962,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,303,19864,ETH-B,0xd5204abf7570fd6fa88c5ba60e6941aa6029be2e,43711.11595,46.14759183,44247.78761
11699777,2021-01-21T16:01:13Z,0x8690b5eef0661389f32bfc97440b6eede0135172fda60ccf361113e7149c8d18,0xa54ddf019da9fe02e9716bca523baba8fa4ced69,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,266,19864,ETH-B,0xd5204abf7570fd6fa88c5ba60e6941aa6029be2e,43711.11595,46.14759183,44247.78761
11912659,2021-02-23T10:10:55Z,0x16f693653b8b166d111aabb9fe8490c4ef33e2e0ab033167ba4248a451e55a44,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,40,19806,ETH-B,0x3b84de2dd3d1b251a26761254693831a8f3c609f,43456.40604,37.50389419,44247.78761
11912635,2021-02-23T10:05:02Z,0xcc52998e10b9091ca82c127c50c523d421e1961b1ed486d597d7e56204792e1a,0x067fb6b6ff920e3ed9eee13808009bc2a6d5d736,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,41,19806,ETH-B,0x3b84de2dd3d1b251a26761254693831a8f3c609f,43456.40604,37.50389419,44247.78761
11912976,2021-02-23T11:21:51Z,0x415cd8a0b6d655ac01d9d451d9b5785a6f76839185ed9fa2c55675a7c46388c3,0x1a7c5e18d3f9ae3e8664dd9cac9a1f1ad5bc707a,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,184,19806,ETH-B,0x3b84de2dd3d1b251a26761254693831a8f3c609f,43455.95848,37.50350793,44247.78761
