BLOCK_NUMBER,BLOCK_TIMESTAMP,VAULT_NUMBER,ILK,URN_ADDRESS
14759844,2022-05-12 07:36:59.000,28260,ETH-B,0x732e4117ec4ffd178f414a7c53140b0edb0894e7
14829772,2022-05-23 13:11:12.000,28402,ETH-B,0x8e2383046f361e5ad57f3c382cca3a219eaa7bce
14063303,2022-01-23 17:38:37.000,27318,ETH-B,0xf53189e4d73200a8a4b416d46c0549f61dc2758a
14217664,2022-02-16 14:25:10.000,27547,ETH-B,0xa13f1984c44f85b43e643ead1fa73a83ce3aa70a
14341268,2022-03-07 18:16:19.000,27691,ETH-B,0xe6756231dd68d829a56d37906bf9bd0efb61bd22
14557105,2022-04-10 09:17:22.000,27991,ETH-B,0xd8de20d2b4036206244ed26750c41a4844a11e79
14145081,2022-02-05 09:07:33.000,27436,ETH-B,0x10a5c915e732c2bfec3423f9fbb14e60230cb9b8
14261440,2022-02-23 09:10:12.000,27597,ETH-B,0xbd77cb555ce416137a1aa3c13d7e871471b4c697
14192494,2022-02-12 17:01:18.000,27507,ETH-B,0x8de977e82983e683c44f95cd2652855e5f939f54
16199055,2022-12-16 18:29:23.000,29957,ETH-B,0x2f7697a369e8e6012fa17ec5dacbb39820ab3c1a
15318995,2022-08-11 05:55:14.000,29219,ETH-B,0xd8501a345584f9cc7da6c32656f7c18de4623fea
15219909,2022-07-26 19:17:54.000,29085,ETH-B,0x5dcc6a464b6ba26d8e9b32517d18b5eabb219355
14783437,2022-05-16 01:41:34.000,28313,ETH-B,0xf6f08d583a1861986d5b315ac78c50d0d459fa61
14290201,2022-02-27 19:47:56.000,27634,ETH-B,0xae7fa16e37f6a0c12be0c91f288afec5bfb85c43
15747355,2022-10-14 15:50:35.000,29611,ETH-B,0xa83a276e9a720f2ccc557df042399013f12b1b07
14756352,2022-05-11 18:07:28.000,28245,ETH-B,0xec3938c48600561ada1a894acbebc5f6228678a1
15935719,2022-11-09 23:23:47.000,29720,ETH-B,0x1050f365830cf821ed562aff2c01d82a96a6764f
15270305,2022-08-03 15:41:44.000,29150,ETH-B,0xf4d7b67d4fef1cc66a240ad05d5cfa6437efa7f5
14166301,2022-02-08 15:44:52.000,27464,ETH-B,0x6cd9cf89c0b6d98cfc71f4396cef1b58820da3d7
14763578,2022-05-12 21:58:34.000,28274,ETH-B,0x032372600d208dbef14c36a9fdadbad8451fccab
15528824,2022-09-13 20:00:01.000,29432,ETH-B,0x1cd55aade3145aa767cc064341fe97efb2933210
14852577,2022-05-27 06:21:58.000,28447,ETH-B,0x67c768a0fc81e48428e3c8194491fcec218efdd9
13473488,2021-10-23 11:30:34.000,26201,ETH-B,0x1b7063b6bb5cb2149195d9658991141627fc1215
12913270,2021-07-28 07:58:08.000,25142,ETH-B,0xb42df26c3d342095439753736abf14278e550d80
13271931,2021-09-21 22:49:40.000,25780,ETH-B,0x9a1bcacdba54bb2ff0ca83f633bebf0681931f83
12725981,2021-06-29 01:13:03.000,24850,ETH-B,0xff16aa1bc6b18b05134177ce474a181baefaac0d
13345545,2021-10-03 09:57:43.000,25928,ETH-B,0xddb234bbb5774bd950e35aa242ca910e910040e4
12492232,2021-05-23 18:37:28.000,24125,ETH-B,0x97dd34b0b72bbf9c16a9e1c605767d6fbedc01f9
12753185,2021-07-03 07:09:01.000,24908,ETH-B,0xaf6ac1de25c842aa0a36093fb959e37d2f5fc0b6
13456740,2021-10-20 20:41:14.000,26159,ETH-B,0xc4cca066de14e0fbdad00ec08b1120d7d2abdaa9
13484147,2021-10-25 03:23:23.000,26221,ETH-B,0xcfa8745dee0b6e7fc660c4ea41d0bdb6105fac80
12757804,2021-07-04 00:19:42.000,24919,ETH-B,0x67dd99e49e110a149274f9a1f668b65a8872238b
12511800,2021-05-26 19:21:33.000,24256,ETH-B,0xe16e815b2d5993a4d7b600e29ff6161eae90acba
13779119,2021-12-10 18:49:04.000,26911,ETH-B,0x22692a0e9a9d9e01eb32fd215aa0b07e77d366dd
13717952,2021-12-01 00:30:19.000,26779,ETH-B,0xa5eef3abb871ecdb07317f79b29d2db531a7fe42
12600977,2021-06-09 14:54:05.000,24506,ETH-B,0x5e784a9f782cbe8c2f7221dc61a016a425b0d889
13556502,2021-11-05 12:07:44.000,26393,ETH-B,0xd80be7aa6d463cc52f5d9616227cf5cea8b4bcf3
13500680,2021-10-27 17:15:37.000,26259,ETH-B,0x15242e73c1361d4275c1f555259a4e38de0bf971
13524280,2021-10-31 10:32:44.000,26307,ETH-B,0x9050681931a3078d7622065a1fe3482bdb21d050
13159522,2021-09-04 13:42:50.000,25526,ETH-B,0x81c64839bdf45238c45753fe8bbb37db4d38ffbb
12863856,2021-07-20 14:07:29.000,25063,ETH-B,0xbda709b9efe7d5badcd3c03763c3acbd6e9ed08a
12913141,2021-07-28 07:32:28.000,25141,ETH-B,0xc12177b9c555f11be8b65c0a48fbb6c990d09b0b
13518961,2021-10-30 14:20:05.000,26295,ETH-B,0x238c79c31a30085cb4fa2618cb1768a8c7915b20
13586237,2021-11-10 03:53:06.000,26463,ETH-B,0x5213142cdc9fa233431f85a6d807dc37e3da3d5b
13388359,2021-10-10 02:50:33.000,26008,ETH-B,0x37120ea0f914918d4630bd2183181ffa7001ab95
12863795,2021-07-20 13:54:19.000,25062,ETH-B,0x5b0d76af5eda0200ab37e87482ab7b68f31148bd
13268025,2021-09-21 08:28:29.000,25767,ETH-B,0x4ed59ceac756dc3d4d7726425782ae42d7829cea
13386204,2021-10-09 18:43:51.000,25999,ETH-B,0xda7b618d43abc5f8e255908b58f70af6c1dfc446
13627185,2021-11-16 14:46:58.000,26544,ETH-B,0xd7bf9b59343ba2c71c5b02bd6921684ece32549c
13130059,2021-08-31 00:19:51.000,25477,ETH-B,0x1eb009e7ac70fa986bba21f07c713aed7711935c
12666616,2021-06-19 19:10:29.000,24705,ETH-B,0x8ab16ef24e53edd6ee23097782d95f43518ddec7
12547628,2021-06-01 09:02:08.000,24339,ETH-B,0x6841a1600911231cafa4f6b8781d1d13ba9674aa
12474914,2021-05-21 01:59:12.000,24034,ETH-B,0xceb219f3c305a25dbf85252cd852d56ca20b112d
12609435,2021-06-10 22:15:25.000,24527,ETH-B,0x762627d4efd56237af58c388a1ab7343aa4e3e33
